ID,atkId_Bullet,sfxId_Bullet,sfxId_Hit,sfxId_Flick,life,dist,shootInterval,gravityInRange,gravityOutRange,hormingStopRange,initVellocity,accelInRange,accelOutRange,maxVellocity,minVellocity,accelTime,homingBeginDist,hitRadius,hitRadiusMax,spreadTime,expDelay,hormingOffsetRange,dmgHitRecordLifeTime,externalForce,spEffectIDForShooter,autoSearchNPCThinkID,HitBulletID,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,numShoot,homingAngle,shootAngle,shootAngleInterval,shootAngleXInterval,damageDamp,spelDamageDamp,fireDamageDamp,thunderDamageDamp,staminaDamp,knockbackDamp,shootAngleXZ,lockShootLimitAng,pad2,prevVelocityDirRate,atkAttribute,spAttribute,Material_AttackType,Material_AttackMaterial,isPenetrateChr,isPenetrateObj,pad,launchConditionType,FollowType,EmittePosType,isAttackSFX,isEndlessHit,isPenetrateMap,isHitBothTeam,isUseSharedHitList,isUseMultiDmyPolyIfPlace,isHitOtherBulletForceEraseA,isHitOtherBulletForceEraseB,isHitForceMagic,isIgnoreSfxIfHitWater,isIgnoreMoveStateIfHitWater,isHitDarkForceMagic,dmgCalcSide,isEnableAutoHoming,isSyncBulletCulcDumypolyPos,isOwnerOverrideInitAngle,isInheritSfxToChild,darkDamageDamp,bulletSfxDeleteType_byHit,bulletSfxDeleteType_byLifeDead,targetYOffsetRange,shootAngleYMaxRandom,shootAngleXMaxRandom,intervalCreateBulletId,intervalCreateTimeMin,intervalCreateTimeMax,predictionShootObserveTime,intervalCreateWaitTime,sfxPostureType,createLimitGroupId,pad5,isInheritSpeedToChild,isDisableHitSfx_byChrAndObj,isCheckWall_byCenterRay,isHitFlare,isUseBulletWallFilter,pad1,isNonDependenceMagicForFunnleNum,isAiInterruptShootNoDamageBullet,randomCreateRadius,followOffset_BaseHeight,assetNo_Hit,lifeRandomRange,homingAngleX,ballisticCalcType,attachEffectType,seId_Bullet1,seId_Bullet2,seId_Hit,seId_Flick,howitzerShootAngleXMin,howitzerShootAngleXMax,howitzerInitMinVelocity,howitzerInitMaxVelocity,sfxId_ForceErase,bulletSfxDeleteType_byForceErase,pad3,followDmypoly_forSfxPose,followOffset_Radius,spBulletDistUpRate,nolockTargetDist,pad4
4760098,4760091,647634,-1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,476000020,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760130,1,-1,-1,-1,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.5,-1,0,0,0,1,0,0,0,4760131,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,20,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760131,1,647641,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1,0,0,0,1,0,0,0,4760132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,476000022,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760132,4760130,647642,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,4760134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4760133,0.05,0.05,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,476000023,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760133,4760130,-1,-1,-1,1,0,0,0,0,0,6,0,0,6,6,0,0,1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760134,4760130,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760171,4760171,-1,-1,-1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.5,0.1,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760192,4760192,646231,-1,-1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20,0.25,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760200,4760200,647652,-1,-1,10,40,0.1,0.5,9,0,30,2,-2,60,30,0,0,1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,50,System.Byte[],0,254,254,254,254,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,476000028,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760210,0,647661,-1,-1,5,40,0,20,20,0,30,2,-2,30,30,0,0,0.1,-1,0,0,0,0,0,0,0,4760211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-50,180,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,476000029,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760211,4760210,647662,-1,-1,1.61,40,0,0,0,0,0,0,0,0,0,0,0,4,13.5,1.6,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,476000030,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760270,0,647621,-1,-1,30,100,0,0,0,5,5,100,-2,180,5,0.3,0,0.4,-1,0,0,0,0,0,0,0,4760271,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,70,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,476000015,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760271,4760270,647622,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.8,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,476000016,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760280,1,647631,-1,-1,0.7,100,0,1,6,0,5,2,-2,10,5,0.2,0,0.3,-1,0,0,0,1,0,0,0,4760281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,System.Byte[],0,254,254,254,254,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,1,0,0,0,1,0,0,-1,0,-1,0,0,476000017,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760281,1,647631,-1,-1,0.3,100,0,10,10,3.5,3,0,0,3,3,0,0,0.3,-1,0,0,0,0,0,0,0,4760282,0,0,0,0,0,1,70,0,0,0,0,0,0,0,0,0,-30,180,System.Byte[],0,254,254,254,254,0,1,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,1,0,0,0,1,0,0,-1,0,-1,0,0,476000017,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760282,0,647631,-1,-1,30,100,0,0,0,0,3,0,0,3,3,0,0,0.3,6,2,0,0,0,0,0,0,4760283,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,System.Byte[],0,254,254,254,254,0,1,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,1,0,0,0,1,0,0,-1,0,-1,0,0,476000017,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760283,1,647632,-1,-1,1.2,0,0,0,0,0,2,0,0,2,2,0,0,0.3,-1,0,0,0,0,0,0,0,4760284,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,System.Byte[],0,254,254,254,254,0,1,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,1,0,0,0,1,0,0,-1,0,-1,0,0,476000018,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760284,4760280,647633,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5.7,0.05,0,0,0,0,0,0,4760285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,476000019,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760285,0,-1,-1,-1,3,0,0,999,999,0,0.1,0,0,999,0.1,0,0,0.1,-1,0,0,0,0,0,0,0,4760286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760286,1,-1,-1,-1,0.15,0,0,0,0,0,90,0,0,90,90,0,0,0.3,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,20,0,0,18,0,0,0,0,0,0,0,25,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,4760287,0.05,0.05,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760287,0,-1,-1,-1,3,0,0,999,999,0,0.1,0,0,999,0.1,0,0,0.1,-1,0,0,0,0,0,0,0,4760288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760288,4760281,647634,-1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,476000020,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760290,0,647671,-1,-1,0.05,10,0.05,0,20,5,5,2,-2,15,10,0.1,0,0.5,-1,0,0,0,0,0,0,0,4760291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,180,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75,110,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,2.5,-1,0,0,476000036,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760291,0,647671,-1,-1,20,40,0,15,15,0,10,0,0,15,15,0,0,0.5,-1,0,0,0,0,0,0,0,4760292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,476000037,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760292,0,647671,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5,-1,0,0,0,0,0,0,0,4760293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,476000038,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760293,0,647672,-1,-1,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0.3,-1,0,0,0,0,0,0,0,4760294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,476000039,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760294,4760290,647673,-1,-1,0.3,40,0,0,0,0,0,0,0,0,0,0,0,1.5,2.7,0.2,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,476000040,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760300,1,-1,-1,-1,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.5,-1,0,0,0,1,0,0,0,4760301,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,20,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760301,1,647641,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1,0,0,0,1,0,0,0,4760302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,476000022,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760302,4760300,647642,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,4760304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4760303,0.05,0.05,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,476000023,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760303,4760300,-1,-1,-1,1,0,0,0,0,0,6,0,0,6,6,0,0,1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760304,4760300,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760340,0,647681,-1,-1,5,40,0,20,20,0,30,2,-2,30,30,0,0,0.1,-1,0,0,0,0,0,0,0,4760341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-70,180,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,476000029,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4760341,4760340,647682,-1,-1,0.5,40,0,0,0,0,0,0,0,0,0,0,0,4,10.5,0.4,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,476000030,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4770161,1,-1,-1,-1,0.01,99999,0,0,0,0,20,0,0,20,20,0,0,0.1,-1,0,0,0,0,0,0,0,4770162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4770162,1,-1,-1,-1,1,99999,0,0,0,0,80,0,0,80,80,0,0,0.1,-1,0,0,0,1.2,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4770163,0.05,0.05,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4770163,1,-1,-1,-1,1,99999,0,999,999,0,0,0,0,999,999,0,0,0.1,-1,0,0,0,0,0,0,0,4770164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4770164,4770161,647703,-1,-1,0.3,99999,0,0,0,0,0,0,0,0,0,0,0,2.1,2.1,0,0,0,1.2,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,477000026,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4770252,1,-1,-1,-1,0.5,0,0,999,999,0,0,0,0,999,0,0,0,0.1,0.1,0,0,0,0,0,0,0,4770253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4770253,4770252,625070,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4770320,4770320,-1,-1,-1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,1,5,0.05,0,0,0.1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4770322,0,-1,-1,-1,0.1,0,0,0,0,0,25,0,0,25,25,0,0,0.1,0.1,0.5,0,0,0,0,0,0,4770323,0,0,0,0,0,6,0,0,60,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0.15,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4770323,0,-1,-1,-1,1,999,0,999,999,0,0,0,0,999,0,0,0,0.5,-1,0,0,0,0,0,0,0,4770324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0.1,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4770324,0,-1,-1,-1,0.2,99999,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4770325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
4770325,4770322,647715,-1,-1,0.3,99999,0,0,0,0,0,0,0,0,0,0,0,1.5,2.1,0.21,0,0,1.2,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,477000008,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
