ID,textureId,dmypolyId,pitchAngle,yawAngle,nearDistance,farDistance,nearSize,farSize,maskSpeffectId,pad_10,replaceTextureId_byMaterial,dmypolyCategory,pad_05,useDeferredDecal,usePaintDecal,bloodTypeEnable,bUseNormal,pad_08,pad_09,usePom,useEmissive,putVertical,randomSizeMin,randomSizeMax,randomRollMin,randomRollMax,randomPitchMin,randomPitchMax,randomYawMin,randomYawMax,pomHightScale,pomSampleMin,pomSampleMax,blendMode,appearDirType,emissiveValueBegin,emissiveValueEnd,emissiveTime,bIntpEnable,pad_01,intpIntervalDist,beginIntpTextureId,endIntpTextureId,appearSfxId,appearSfxOffsetPos,maskTextureId,diffuseTextureId,reflecTextureId,maskScale,normalTextureId,heightTextureId,emissiveTextureId,diffuseColorR,diffuseColorG,diffuseColorB,pad_03,reflecColorR,reflecColorG,reflecColorB,bLifeEnable,siniScale,lifeTimeSec,fadeOutTimeSec,priority,bDistThinOutEnable,bAlignedTexRandomVariationEnable,distThinOutCheckDist,distThinOutCheckAngleDeg,distThinOutMaxNum,distThinOutCheckNum,delayAppearFrame,randVaria_Diffuse,randVaria_Mask,randVaria_Reflec,pad_12,randVaria_Normal,randVaria_Height,randVaria_Emissive,pad_11,fadeInTimeSec,thinOutOverlapMultiRadius,thinOutNeighborAddRadius,thinOutOverlapLimitNum,thinOutNeighborLimitNum,thinOutMode,emissiveColorR,emissiveColorG,emissiveColorB,maxDecalSfxCreatableSlopeAngleDeg,pad_02
600172102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600172103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600172104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600173000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600173001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600173002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600173003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600173004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600173100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600173101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600173102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600173103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600173104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
601109000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,0.0125,0.0125,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,0.5,100000,-1,10,64,64,64,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
601109001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,0.0125,0.0125,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,0.5,100000,-1,10,64,64,64,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
601109002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,0.0125,0.0125,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,0.5,100000,-1,10,64,64,64,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
601109003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,0.0125,0.0125,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,0.5,100000,-1,10,64,64,64,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
601109004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,0.0125,0.0125,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,0.5,100000,-1,10,64,64,64,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
601109100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,0.0125,0.0125,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,0.5,5421500,-1,10,64,64,64,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
601109101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,0.0125,0.0125,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,0.5,5421500,-1,10,64,64,64,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
601109102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,0.0125,0.0125,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,0.5,5421500,-1,10,64,64,64,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
601109103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,0.0125,0.0125,15,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,0.5,5421500,-1,10,64,64,64,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
601109104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,0.0125,0.0125,15,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,0.5,5421500,-1,10,64,64,64,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700109000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700109001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700109002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700109003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700109004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700109100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700109101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700109102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700109103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700109104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700110000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700110001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700110002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700110003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700110004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700110100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700110101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700110102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700110103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700110104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700111000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700111001,-1,-1,-80,0,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700111002,-1,-1,40,0,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700111003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700111004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700111100,-1,-1,-30,180,-0.5,5,0.9,4.5,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700111101,-1,-1,-80,0,-0.5,5,0.9,4.5,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700111102,-1,-1,40,0,-0.5,5,0.9,4.5,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700111103,-1,-1,-30,-120,-0.5,5,0.9,6,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700111104,-1,-1,-30,120,-0.5,5,0.9,6,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700170000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700170001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700170002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700170003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700170004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
